filename,Code,Replicate,3a7a12k_taurine_14542,Di_taurine_19595,Tri_taurine_20369,3a12k_taurine_22309,Tri_glycine_25947,Di_glycine_27361,Di_taurine_29331,Di_taurine_30261,Di_glycine_34166,Di_glycine_34738,Mono_taurine_35357,Mono_glycine_38634
Total_pool_13,NA,rep1,1447911,8822.398,0,101439500,584357.9,8568714,26063870,1357.061,18722730,2542378,56772480,16425370
Total_pool_13_rep2,NA,rep2,17821.62,0,0,36514.68,0,23751.98,40537.75,0,17994.33,0,171437.17,332016.97
Total_pool_14,NA,rep1,1466880,13653.03,0,102643200,682003.7,7617282,9912812,1002.726,21470670,2362949,60397480,17276520
Total_pool_14_rep2,NA,rep2,10002.552,0,0,6091.264,0,7354.547,3766.198,0,4496.848,0,1964.669,9586.061
Total_pool_2,NA,rep1,90442050,16304.792,0,88591490,724045.1,8186805.5,21377420,4121.857,19677682,1882847.4,50583176,16529230
Total_pool_2_rep2,NA,rep2,98953210,4767.006,0,91335784,449165.5,6339074.5,54522770,0,22995474,2266831.8,63201600,20915772
Total_pool_3,NA,rep1,673617.7,10895.497,0,95079420,211851.31,7399761.5,20650618,4626.104,21365604,1896990,54955460,16231134
Total_pool_3_rep2,NA,rep2,94850750,11704.998,0,62141150,505873.88,8980289,7038691.5,1624.685,24611940,2351246,61845490,15265499
Total_pool_4,NA,rep1,89776984,8514.135,0,93907096,799985.56,8786486,20055000,2934.906,18299046,1935418.2,52509960,15245508
Total_pool_4_rep2,NA,rep2,103797900,12980.08,0,57244330,300925.5,7149680,31484270,1271.358,25731610,1556444,63502680,12732740
Total_pool_5,NA,rep1,91110300,9415.664,0,93571256,710468.7,7587412,8706772,3023.506,17749420,2071082.9,56943224,15476540
Total_pool_5_rep2,NA,rep2,105765800,12703.72,0,101421000,594384.5,9402103,28181990,1657.833,22654090,1130542,43704230,11785300
Total_pool_6,NA,rep1,93840190,14192.89,0,92105576,708819.6,7936302,18154924,1331.71,19569866,1926585.9,51266710,18494500
Total_pool_6_rep2,NA,rep2,94917304,7476.606,0,97508950,396918.6,6215959.5,24107584,1359.293,23889660,2446718.8,65001140,18162644
Total_pool_7,NA,rep1,97675990,17494.834,0,93009350,694267.6,4827228.5,10730819,1752.021,20310838,1974623,56084310,16688977
Total_pool_7_rep2,NA,rep2,100650090,14471.2,0,99008824,363934.8,6258378.5,25601510,0,23658956,1502341.8,37060950,14595556
Total_pool_8,NA,rep1,95749860,4633.908,0,93757750,641716,7701566.5,19887556,4399.843,18162288,1875517.6,53817096,17171798
Total_pool_8_rep2,NA,rep2,98084940,0,0,62124510,435131.75,8463481,51221404,1868.276,24398488,2453870.5,66436290,16476259
Total_pool_8_rep3,NA,rep3,4365089.5,0,0,7277783.5,0,454723.6,2738391.2,0,2147575,31644.58,568221.94,498289.9
Total_pool_9,NA,rep1,98982850,5772.34,0,103113930,747913.9,7568381,8794411,4342.86,19711702,2116696.5,58471532,12926622
Total_pool_9_rep2,NA,rep2,103279120,10435.5,0,105241704,360060.9,8068489.5,29516640,2662.2,21659940,2258358.8,64718600,15164308
