Enzyme,Amine,Hydroxyl
A0A2V1JL81,cadaverine,Mono
A0A2V1JL81,cadaverine,Tri
A0A2V1JL81,citrulline,Di
A0A2V1JL81,citrulline,Mono
A0A2V1JL81,citrulline,Tri
A0A2V1JL81,cystine,Di
A0A2V1JL81,cystine,Mono
A0A2V1JL81,cystine,Tri
A0A2V1JL81,dopamine,Di
A0A2V1JL81,dopamine,Mono
A0A2V1JL81,dopamine,Tri
A0A2V1JL81,gaba,Di
A0A2V1JL81,gaba,Mono
A0A2V1JL81,gaba,Tri
A0A2V1JL81,glutamine,Di
A0A2V1JL81,glutamine,Mono
A0A2V1JL81,glutamine,Tri
A0A2V1JL81,glyglycine,Di
A0A2V1JL81,glyglycine,Mono
A0A2V1JL81,glyglycine,Tri
A0A2V1JL81,histidine,Di
A0A2V1JL81,histidine,Mono
A0A2V1JL81,histidine,Tri
A0A2V1JL81,lysine,Di
A0A2V1JL81,lysine,Mono
A0A2V1JL81,lysine,Tri
A0A2V1JL81,methionine,Di
A0A2V1JL81,methionine,Mono
A0A2V1JL81,methionine,Tri
A0A2V1JL81,ornithine,Di
A0A2V1JL81,ornithine,Mono
A0A2V1JL81,ornithine,Tri
A0A2V1JL81,phenylalanine,Di
A0A2V1JL81,phenylalanine,Mono
A0A2V1JL81,phenylalanine,Tri
A0A2V1JL81,proline,Di
A0A2V1JL81,proline,Mono
A0A2V1JL81,proline,Tri
A0A2V1JL81,putrescine,Di
A0A2V1JL81,putrescine,Mono
A0A2V1JL81,putrescine,Tri
A0A2V1JL81,serine,Di
A0A2V1JL81,serine,Mono
A0A2V1JL81,serine,Tri
A0A2V1JL81,serotonin,Di
A0A2V1JL81,serotonin,Mono
A0A2V1JL81,serotonin,Tri
A0A2V1JL81,threonine,Di
A0A2V1JL81,threonine,Mono
A0A2V1JL81,threonine,Tri
A0A2V1JL81,tryptamine,Di
A0A2V1JL81,tryptamine,Mono
A0A2V1JL81,tryptamine,Tri
A0A2V1JL81,tyramine,Di
A0A2V1JL81,tyramine,Mono
A0A2V1JL81,tyramine,Tri
A0A316LWP8,"2,3_diaminopropionic acid",Di
A0A316LWP8,"2,3_diaminopropionic acid",Mono
A0A316LWP8,"2,3_diaminopropionic acid",Tri
A0A316LWP8,2_aminophenol,Di
A0A316LWP8,2_aminophenol,Mono
A0A316LWP8,2_aminophenol,Tri
A0A316LWP8,3_methoxytyramine,Di
A0A316LWP8,3_methoxytyramine,Mono
A0A316LWP8,3_methoxytyramine,Tri
A0A316LWP8,alanine,Di
A0A316LWP8,alanine,Mono
A0A316LWP8,alanine,Tri
A0A316LWP8,arginine,Di
A0A316LWP8,arginine,Mono
A0A316LWP8,arginine,Tri
A0A316LWP8,asparagine,Di
A0A316LWP8,asparagine,Mono
A0A316LWP8,asparagine,Tri
A0A316LWP8,cadaverine,Di
A0A316LWP8,cadaverine,Mono
A0A316LWP8,cadaverine,Tri
A0A316LWP8,citrulline,Di
A0A316LWP8,citrulline,Mono
A0A316LWP8,citrulline,Tri
A0A316LWP8,cystine,Di
A0A316LWP8,cystine,Mono
A0A316LWP8,cystine,Tri
A0A316LWP8,dopamine,Di
A0A316LWP8,dopamine,Mono
A0A316LWP8,dopamine,Tri
A0A316LWP8,gaba,Di
A0A316LWP8,gaba,Mono
A0A316LWP8,gaba,Tri
A0A316LWP8,glutamine,Di
A0A316LWP8,glutamine,Mono
A0A316LWP8,glutamine,Tri
A0A316LWP8,glyglycine,Di
A0A316LWP8,glyglycine,Mono
A0A316LWP8,glyglycine,Tri
A0A316LWP8,histidine,Di
A0A316LWP8,histidine,Mono
A0A316LWP8,histidine,Tri
A0A316LWP8,lysine,Di
A0A316LWP8,lysine,Mono
A0A316LWP8,lysine,Tri
A0A316LWP8,methionine,Di
A0A316LWP8,methionine,Mono
A0A316LWP8,methionine,Tri
A0A316LWP8,ornithine,Di
A0A316LWP8,ornithine,Mono
A0A316LWP8,ornithine,Tri
A0A316LWP8,phenylalanine,Di
A0A316LWP8,phenylalanine,Mono
A0A316LWP8,phenylalanine,Tri
A0A316LWP8,proline,Di
A0A316LWP8,proline,Mono
A0A316LWP8,proline,Tri
A0A316LWP8,putrescine,Di
A0A316LWP8,putrescine,Mono
A0A316LWP8,putrescine,Tri
A0A316LWP8,serine,Di
A0A316LWP8,serine,Mono
A0A316LWP8,serine,Tri
A0A316LWP8,serotonin,Di
A0A316LWP8,serotonin,Mono
A0A316LWP8,serotonin,Tri
A0A316LWP8,threonine,Di
A0A316LWP8,threonine,Mono
A0A316LWP8,threonine,Tri
A0A316LWP8,tryptamine,Di
A0A316LWP8,tryptamine,Mono
A0A316LWP8,tryptamine,Tri
A0A316LWP8,tyramine,Di
A0A316LWP8,tyramine,Mono
A0A316LWP8,tyramine,Tri
A0A316Q414,"2,3_diaminopropionic acid",Di
A0A316Q414,"2,3_diaminopropionic acid",Mono
A0A316Q414,"2,3_diaminopropionic acid",Tri
A0A316Q414,2_aminophenol,Di
A0A316Q414,2_aminophenol,Mono
A0A316Q414,2_aminophenol,Tri
A0A316Q414,3_methoxytyramine,Di
A0A316Q414,3_methoxytyramine,Mono
A0A316Q414,3_methoxytyramine,Tri
A0A316Q414,alanine,Di
A0A316Q414,alanine,Mono
A0A316Q414,alanine,Tri
A0A316Q414,arginine,Di
A0A316Q414,arginine,Mono
A0A316Q414,arginine,Tri
A0A316Q414,asparagine,Di
A0A316Q414,asparagine,Mono
A0A316Q414,asparagine,Tri
A0A316Q414,cadaverine,Di
A0A316Q414,cadaverine,Mono
A0A316Q414,cadaverine,Tri
A0A316Q414,citrulline,Di
A0A316Q414,citrulline,Mono
A0A316Q414,citrulline,Tri
A0A316Q414,cystine,Di
A0A316Q414,cystine,Mono
A0A316Q414,cystine,Tri
A0A316Q414,dopamine,Di
A0A316Q414,dopamine,Mono
A0A316Q414,dopamine,Tri
A0A316Q414,gaba,Di
A0A316Q414,gaba,Mono
A0A316Q414,gaba,Tri
A0A316Q414,glutamine,Di
A0A316Q414,glutamine,Mono
A0A316Q414,glutamine,Tri
A0A316Q414,glyglycine,Di
A0A316Q414,glyglycine,Mono
A0A316Q414,glyglycine,Tri
A0A316Q414,histidine,Di
A0A316Q414,histidine,Mono
A0A316Q414,histidine,Tri
A0A316Q414,lysine,Di
A0A316Q414,lysine,Mono
A0A316Q414,lysine,Tri
A0A316Q414,methionine,Di
A0A316Q414,methionine,Mono
A0A316Q414,methionine,Tri
A0A316Q414,ornithine,Di
A0A316Q414,ornithine,Mono
A0A316Q414,ornithine,Tri
A0A316Q414,phenylalanine,Di
A0A316Q414,phenylalanine,Mono
A0A316Q414,phenylalanine,Tri
A0A316Q414,proline,Di
A0A316Q414,proline,Mono
A0A316Q414,proline,Tri
A0A316Q414,putrescine,Di
A0A316Q414,putrescine,Mono
A0A316Q414,putrescine,Tri
A0A316Q414,serine,Di
A0A316Q414,serine,Mono
A0A316Q414,serine,Tri
A0A316Q414,serotonin,Di
A0A316Q414,serotonin,Mono
A0A316Q414,serotonin,Tri
A0A316Q414,threonine,Di
A0A316Q414,threonine,Mono
A0A316Q414,threonine,Tri
A0A316Q414,tryptamine,Di
A0A316Q414,tryptamine,Mono
A0A316Q414,tryptamine,Tri
A0A316Q414,tyramine,Di
A0A316Q414,tyramine,Mono
A0A316Q414,tyramine,Tri
A0A317T5Z6,"2,3_diaminopropionic acid",Di
A0A317T5Z6,"2,3_diaminopropionic acid",Mono
A0A317T5Z6,"2,3_diaminopropionic acid",Tri
A0A317T5Z6,2_aminophenol,Di
A0A317T5Z6,2_aminophenol,Mono
A0A317T5Z6,2_aminophenol,Tri
A0A317T5Z6,3_methoxytyramine,Di
A0A317T5Z6,3_methoxytyramine,Mono
A0A317T5Z6,3_methoxytyramine,Tri
A0A317T5Z6,alanine,Di
A0A317T5Z6,alanine,Mono
A0A317T5Z6,alanine,Tri
A0A317T5Z6,arginine,Di
A0A317T5Z6,arginine,Mono
A0A317T5Z6,arginine,Tri
A0A317T5Z6,asparagine,Di
A0A317T5Z6,asparagine,Mono
A0A317T5Z6,asparagine,Tri
A0A317T5Z6,cadaverine,Di
A0A317T5Z6,cadaverine,Mono
A0A317T5Z6,cadaverine,Tri
A0A317T5Z6,citrulline,Di
A0A317T5Z6,citrulline,Mono
A0A317T5Z6,citrulline,Tri
A0A317T5Z6,cystine,Di
A0A317T5Z6,cystine,Mono
A0A317T5Z6,cystine,Tri
A0A317T5Z6,dopamine,Di
A0A317T5Z6,dopamine,Mono
A0A317T5Z6,dopamine,Tri
A0A317T5Z6,gaba,Di
A0A317T5Z6,gaba,Mono
A0A317T5Z6,gaba,Tri
A0A317T5Z6,glutamine,Di
A0A317T5Z6,glutamine,Mono
A0A317T5Z6,glutamine,Tri
A0A317T5Z6,glyglycine,Di
A0A317T5Z6,glyglycine,Mono
A0A317T5Z6,glyglycine,Tri
A0A317T5Z6,histidine,Di
A0A317T5Z6,histidine,Mono
A0A317T5Z6,histidine,Tri
A0A317T5Z6,lysine,Di
A0A317T5Z6,lysine,Mono
A0A317T5Z6,lysine,Tri
A0A317T5Z6,methionine,Di
A0A317T5Z6,methionine,Mono
A0A317T5Z6,methionine,Tri
A0A317T5Z6,ornithine,Di
A0A317T5Z6,ornithine,Mono
A0A317T5Z6,ornithine,Tri
A0A317T5Z6,phenylalanine,Di
A0A317T5Z6,phenylalanine,Mono
A0A317T5Z6,phenylalanine,Tri
A0A317T5Z6,proline,Di
A0A317T5Z6,proline,Mono
A0A317T5Z6,proline,Tri
A0A317T5Z6,putrescine,Di
A0A317T5Z6,putrescine,Mono
A0A317T5Z6,putrescine,Tri
A0A317T5Z6,serine,Di
A0A317T5Z6,serine,Mono
A0A317T5Z6,serine,Tri
A0A317T5Z6,serotonin,Di
A0A317T5Z6,serotonin,Mono
A0A317T5Z6,serotonin,Tri
A0A317T5Z6,threonine,Di
A0A317T5Z6,threonine,Mono
A0A317T5Z6,threonine,Tri
A0A317T5Z6,tryptamine,Di
A0A317T5Z6,tryptamine,Mono
A0A317T5Z6,tryptamine,Tri
A0A317T5Z6,tyramine,Di
A0A317T5Z6,tyramine,Mono
A0A317T5Z6,tyramine,Tri
A0A349QN89,"2,3_diaminopropionic acid",Di
A0A349QN89,"2,3_diaminopropionic acid",Mono
A0A349QN89,"2,3_diaminopropionic acid",Tri
A0A349QN89,2_aminophenol,Di
A0A349QN89,2_aminophenol,Mono
A0A349QN89,2_aminophenol,Tri
A0A349QN89,3_methoxytyramine,Di
A0A349QN89,3_methoxytyramine,Mono
A0A349QN89,3_methoxytyramine,Tri
A0A349QN89,alanine,Di
A0A349QN89,alanine,Mono
A0A349QN89,alanine,Tri
A0A349QN89,arginine,Di
A0A349QN89,arginine,Mono
A0A349QN89,arginine,Tri
A0A349QN89,asparagine,Di
A0A349QN89,asparagine,Mono
A0A349QN89,asparagine,Tri
A0A349QN89,cadaverine,Di
A0A349QN89,cadaverine,Mono
A0A349QN89,cadaverine,Tri
A0A349QN89,citrulline,Di
A0A349QN89,citrulline,Mono
A0A349QN89,citrulline,Tri
A0A349QN89,cystine,Di
A0A349QN89,cystine,Mono
A0A349QN89,cystine,Tri
A0A349QN89,dopamine,Di
A0A349QN89,dopamine,Mono
A0A349QN89,dopamine,Tri
A0A349QN89,gaba,Di
A0A349QN89,gaba,Mono
A0A349QN89,gaba,Tri
A0A349QN89,glutamine,Di
A0A349QN89,glutamine,Mono
A0A349QN89,glutamine,Tri
A0A349QN89,glyglycine,Di
A0A349QN89,glyglycine,Mono
A0A349QN89,glyglycine,Tri
A0A349QN89,histidine,Di
A0A349QN89,histidine,Mono
A0A349QN89,histidine,Tri
A0A349QN89,lysine,Di
A0A349QN89,lysine,Mono
A0A349QN89,lysine,Tri
A0A349QN89,methionine,Di
A0A349QN89,methionine,Mono
A0A349QN89,methionine,Tri
A0A349QN89,ornithine,Di
A0A349QN89,ornithine,Mono
A0A349QN89,ornithine,Tri
A0A349QN89,phenylalanine,Di
A0A349QN89,phenylalanine,Mono
A0A349QN89,phenylalanine,Tri
A0A349QN89,proline,Di
A0A349QN89,proline,Mono
A0A349QN89,proline,Tri
A0A349QN89,putrescine,Di
A0A349QN89,putrescine,Mono
A0A349QN89,putrescine,Tri
A0A349QN89,serine,Di
A0A349QN89,serine,Mono
A0A349QN89,serine,Tri
A0A349QN89,serotonin,Di
A0A349QN89,serotonin,Mono
A0A349QN89,serotonin,Tri
A0A349QN89,threonine,Di
A0A349QN89,threonine,Mono
A0A349QN89,threonine,Tri
A0A349QN89,tryptamine,Di
A0A349QN89,tryptamine,Mono
A0A349QN89,tryptamine,Tri
A0A349QN89,tyramine,Di
A0A349QN89,tyramine,Mono
A0A349QN89,tyramine,Tri
A0A350RPF7,"2,3_diaminopropionic acid",Di
A0A350RPF7,"2,3_diaminopropionic acid",Mono
A0A350RPF7,"2,3_diaminopropionic acid",Tri
A0A350RPF7,2_aminophenol,Di
A0A350RPF7,2_aminophenol,Mono
A0A350RPF7,2_aminophenol,Tri
A0A350RPF7,3_methoxytyramine,Di
A0A350RPF7,3_methoxytyramine,Mono
A0A350RPF7,3_methoxytyramine,Tri
A0A350RPF7,alanine,Di
A0A350RPF7,alanine,Mono
A0A350RPF7,alanine,Tri
A0A350RPF7,arginine,Di
A0A350RPF7,arginine,Mono
A0A350RPF7,arginine,Tri
A0A350RPF7,asparagine,Di
A0A350RPF7,asparagine,Mono
A0A350RPF7,asparagine,Tri
A0A350RPF7,cadaverine,Di
A0A350RPF7,cadaverine,Mono
A0A350RPF7,cadaverine,Tri
A0A350RPF7,citrulline,Di
A0A350RPF7,citrulline,Mono
A0A350RPF7,citrulline,Tri
A0A350RPF7,cystine,Di
A0A350RPF7,cystine,Mono
A0A350RPF7,cystine,Tri
A0A350RPF7,dopamine,Di
A0A350RPF7,dopamine,Mono
A0A350RPF7,dopamine,Tri
A0A350RPF7,gaba,Di
A0A350RPF7,gaba,Mono
A0A350RPF7,gaba,Tri
A0A350RPF7,glutamine,Di
A0A350RPF7,glutamine,Mono
A0A350RPF7,glutamine,Tri
A0A350RPF7,glyglycine,Di
A0A350RPF7,glyglycine,Mono
A0A350RPF7,glyglycine,Tri
A0A350RPF7,histidine,Di
A0A350RPF7,histidine,Mono
A0A350RPF7,histidine,Tri
A0A350RPF7,lysine,Di
A0A350RPF7,lysine,Mono
A0A350RPF7,lysine,Tri
A0A350RPF7,methionine,Di
A0A350RPF7,methionine,Mono
A0A350RPF7,methionine,Tri
A0A350RPF7,ornithine,Di
A0A350RPF7,ornithine,Mono
A0A350RPF7,ornithine,Tri
A0A350RPF7,phenylalanine,Di
A0A350RPF7,phenylalanine,Mono
A0A350RPF7,phenylalanine,Tri
A0A350RPF7,proline,Di
A0A350RPF7,proline,Mono
A0A350RPF7,proline,Tri
A0A350RPF7,putrescine,Di
A0A350RPF7,putrescine,Mono
A0A350RPF7,putrescine,Tri
A0A350RPF7,serine,Di
A0A350RPF7,serine,Mono
A0A350RPF7,serine,Tri
A0A350RPF7,serotonin,Di
A0A350RPF7,serotonin,Mono
A0A350RPF7,serotonin,Tri
A0A350RPF7,threonine,Di
A0A350RPF7,threonine,Mono
A0A350RPF7,threonine,Tri
A0A350RPF7,tryptamine,Di
A0A350RPF7,tryptamine,Mono
A0A350RPF7,tryptamine,Tri
A0A350RPF7,tyramine,Di
A0A350RPF7,tyramine,Mono
A0A350RPF7,tyramine,Tri
A0A357TLK7,"2,3_diaminopropionic acid",Di
A0A357TLK7,"2,3_diaminopropionic acid",Mono
A0A357TLK7,"2,3_diaminopropionic acid",Tri
A0A357TLK7,2_aminophenol,Di
A0A357TLK7,2_aminophenol,Mono
A0A357TLK7,2_aminophenol,Tri
A0A357TLK7,3_methoxytyramine,Di
A0A357TLK7,3_methoxytyramine,Mono
A0A357TLK7,3_methoxytyramine,Tri
A0A357TLK7,alanine,Di
A0A357TLK7,alanine,Mono
A0A357TLK7,alanine,Tri
A0A357TLK7,arginine,Di
A0A357TLK7,arginine,Mono
A0A357TLK7,arginine,Tri
A0A357TLK7,asparagine,Di
A0A357TLK7,asparagine,Mono
A0A357TLK7,asparagine,Tri
A0A357TLK7,cadaverine,Di
A0A357TLK7,cadaverine,Mono
A0A357TLK7,cadaverine,Tri
A0A357TLK7,citrulline,Di
A0A357TLK7,citrulline,Mono
A0A357TLK7,citrulline,Tri
A0A357TLK7,cystine,Di
A0A357TLK7,cystine,Mono
A0A357TLK7,cystine,Tri
A0A357TLK7,dopamine,Di
A0A357TLK7,dopamine,Mono
A0A357TLK7,dopamine,Tri
A0A357TLK7,gaba,Di
A0A357TLK7,gaba,Mono
A0A357TLK7,gaba,Tri
A0A357TLK7,glutamine,Di
A0A357TLK7,glutamine,Mono
A0A357TLK7,glutamine,Tri
A0A357TLK7,glyglycine,Di
A0A357TLK7,glyglycine,Mono
A0A357TLK7,glyglycine,Tri
A0A357TLK7,histidine,Di
A0A357TLK7,histidine,Mono
A0A357TLK7,histidine,Tri
A0A357TLK7,lysine,Di
A0A357TLK7,lysine,Mono
A0A357TLK7,lysine,Tri
A0A357TLK7,methionine,Di
A0A357TLK7,methionine,Mono
A0A357TLK7,methionine,Tri
A0A357TLK7,ornithine,Di
A0A357TLK7,ornithine,Mono
A0A357TLK7,ornithine,Tri
A0A357TLK7,phenylalanine,Di
A0A357TLK7,phenylalanine,Mono
A0A357TLK7,phenylalanine,Tri
A0A357TLK7,proline,Di
A0A357TLK7,proline,Mono
A0A357TLK7,proline,Tri
A0A357TLK7,putrescine,Di
A0A357TLK7,putrescine,Mono
A0A357TLK7,putrescine,Tri
A0A357TLK7,serine,Di
A0A357TLK7,serine,Mono
A0A357TLK7,serine,Tri
A0A357TLK7,serotonin,Di
A0A357TLK7,serotonin,Mono
A0A357TLK7,serotonin,Tri
A0A357TLK7,threonine,Di
A0A357TLK7,threonine,Mono
A0A357TLK7,threonine,Tri
A0A357TLK7,tryptamine,Di
A0A357TLK7,tryptamine,Mono
A0A357TLK7,tryptamine,Tri
A0A357TLK7,tyramine,Di
A0A357TLK7,tyramine,Mono
A0A357TLK7,tyramine,Tri
A0A357TN00,"2,3_diaminopropionic acid",Di
A0A357TN00,"2,3_diaminopropionic acid",Mono
A0A357TN00,"2,3_diaminopropionic acid",Tri
A0A357TN00,2_aminophenol,Di
A0A357TN00,2_aminophenol,Mono
A0A357TN00,2_aminophenol,Tri
A0A357TN00,3_methoxytyramine,Di
A0A357TN00,3_methoxytyramine,Mono
A0A357TN00,3_methoxytyramine,Tri
A0A357TN00,alanine,Di
A0A357TN00,alanine,Mono
A0A357TN00,alanine,Tri
A0A357TN00,arginine,Di
A0A357TN00,arginine,Mono
A0A357TN00,arginine,Tri
A0A357TN00,asparagine,Di
A0A357TN00,asparagine,Mono
A0A357TN00,asparagine,Tri
A0A357TN00,cadaverine,Di
A0A357TN00,cadaverine,Mono
A0A357TN00,cadaverine,Tri
A0A357TN00,citrulline,Di
A0A357TN00,citrulline,Mono
A0A357TN00,citrulline,Tri
A0A357TN00,cystine,Di
A0A357TN00,cystine,Mono
A0A357TN00,cystine,Tri
A0A357TN00,dopamine,Di
A0A357TN00,dopamine,Mono
A0A357TN00,dopamine,Tri
A0A357TN00,gaba,Di
A0A357TN00,gaba,Mono
A0A357TN00,gaba,Tri
A0A357TN00,glutamine,Di
A0A357TN00,glutamine,Mono
A0A357TN00,glutamine,Tri
A0A357TN00,glyglycine,Di
A0A357TN00,glyglycine,Mono
A0A357TN00,glyglycine,Tri
A0A357TN00,histidine,Di
A0A357TN00,histidine,Mono
A0A357TN00,histidine,Tri
A0A357TN00,lysine,Di
A0A357TN00,lysine,Mono
A0A357TN00,lysine,Tri
A0A357TN00,methionine,Di
A0A357TN00,methionine,Mono
A0A357TN00,methionine,Tri
A0A357TN00,ornithine,Di
A0A357TN00,ornithine,Mono
A0A357TN00,ornithine,Tri
A0A357TN00,phenylalanine,Di
A0A357TN00,phenylalanine,Mono
A0A357TN00,phenylalanine,Tri
A0A357TN00,proline,Di
A0A357TN00,proline,Mono
A0A357TN00,proline,Tri
A0A357TN00,putrescine,Di
A0A357TN00,putrescine,Mono
A0A357TN00,putrescine,Tri
A0A357TN00,serine,Di
A0A357TN00,serine,Mono
A0A357TN00,serine,Tri
A0A357TN00,serotonin,Di
A0A357TN00,serotonin,Mono
A0A357TN00,serotonin,Tri
A0A357TN00,threonine,Di
A0A357TN00,threonine,Mono
A0A357TN00,threonine,Tri
A0A357TN00,tryptamine,Di
A0A357TN00,tryptamine,Mono
A0A357TN00,tryptamine,Tri
A0A357TN00,tyramine,Di
A0A357TN00,tyramine,Mono
A0A357TN00,tyramine,Tri
A0A358VEZ8,"2,3_diaminopropionic acid",Di
A0A358VEZ8,"2,3_diaminopropionic acid",Mono
A0A358VEZ8,"2,3_diaminopropionic acid",Tri
A0A358VEZ8,2_aminophenol,Di
A0A358VEZ8,2_aminophenol,Mono
A0A358VEZ8,2_aminophenol,Tri
A0A358VEZ8,3_methoxytyramine,Di
A0A358VEZ8,3_methoxytyramine,Mono
A0A358VEZ8,3_methoxytyramine,Tri
A0A358VEZ8,alanine,Di
A0A358VEZ8,alanine,Mono
A0A358VEZ8,alanine,Tri
A0A358VEZ8,arginine,Di
A0A358VEZ8,arginine,Mono
A0A358VEZ8,arginine,Tri
A0A358VEZ8,asparagine,Di
A0A358VEZ8,asparagine,Mono
A0A358VEZ8,asparagine,Tri
A0A358VEZ8,cadaverine,Di
A0A358VEZ8,cadaverine,Mono
A0A358VEZ8,cadaverine,Tri
A0A358VEZ8,citrulline,Di
A0A358VEZ8,citrulline,Mono
A0A358VEZ8,citrulline,Tri
A0A358VEZ8,cystine,Di
A0A358VEZ8,cystine,Mono
A0A358VEZ8,cystine,Tri
A0A358VEZ8,dopamine,Di
A0A358VEZ8,dopamine,Mono
A0A358VEZ8,dopamine,Tri
A0A358VEZ8,gaba,Di
A0A358VEZ8,gaba,Mono
A0A358VEZ8,gaba,Tri
A0A358VEZ8,glutamine,Di
A0A358VEZ8,glutamine,Mono
A0A358VEZ8,glutamine,Tri
A0A358VEZ8,glyglycine,Di
A0A358VEZ8,glyglycine,Mono
A0A358VEZ8,glyglycine,Tri
A0A358VEZ8,histidine,Di
A0A358VEZ8,histidine,Mono
A0A358VEZ8,histidine,Tri
A0A358VEZ8,lysine,Di
A0A358VEZ8,lysine,Mono
A0A358VEZ8,lysine,Tri
A0A358VEZ8,methionine,Di
A0A358VEZ8,methionine,Mono
A0A358VEZ8,methionine,Tri
A0A358VEZ8,ornithine,Di
A0A358VEZ8,ornithine,Mono
A0A358VEZ8,ornithine,Tri
A0A358VEZ8,phenylalanine,Di
A0A358VEZ8,phenylalanine,Mono
A0A358VEZ8,phenylalanine,Tri
A0A358VEZ8,proline,Di
A0A358VEZ8,proline,Mono
A0A358VEZ8,proline,Tri
A0A358VEZ8,putrescine,Di
A0A358VEZ8,putrescine,Mono
A0A358VEZ8,putrescine,Tri
A0A358VEZ8,serine,Di
A0A358VEZ8,serine,Mono
A0A358VEZ8,serine,Tri
A0A358VEZ8,serotonin,Di
A0A358VEZ8,serotonin,Mono
A0A358VEZ8,serotonin,Tri
A0A358VEZ8,threonine,Di
A0A358VEZ8,threonine,Mono
A0A358VEZ8,threonine,Tri
A0A358VEZ8,tryptamine,Di
A0A358VEZ8,tryptamine,Mono
A0A358VEZ8,tryptamine,Tri
A0A358VEZ8,tyramine,Di
A0A358VEZ8,tyramine,Mono
A0A358VEZ8,tyramine,Tri
A0A395V718,"2,3_diaminopropionic acid",Di
A0A395V718,"2,3_diaminopropionic acid",Mono
A0A395V718,"2,3_diaminopropionic acid",Tri
A0A395V718,2_aminophenol,Di
A0A395V718,2_aminophenol,Mono
A0A395V718,2_aminophenol,Tri
A0A395V718,3_methoxytyramine,Di
A0A395V718,3_methoxytyramine,Mono
A0A395V718,3_methoxytyramine,Tri
A0A395V718,alanine,Di
A0A395V718,alanine,Mono
A0A395V718,alanine,Tri
A0A395V718,arginine,Di
A0A395V718,arginine,Mono
A0A395V718,arginine,Tri
A0A395V718,asparagine,Di
A0A395V718,asparagine,Mono
A0A395V718,asparagine,Tri
A0A395V718,cadaverine,Di
A0A395V718,cadaverine,Mono
A0A395V718,cadaverine,Tri
A0A395V718,citrulline,Di
A0A395V718,citrulline,Mono
A0A395V718,citrulline,Tri
A0A395V718,cystine,Di
A0A395V718,cystine,Mono
A0A395V718,cystine,Tri
A0A395V718,dopamine,Di
A0A395V718,dopamine,Mono
A0A395V718,dopamine,Tri
A0A395V718,gaba,Di
A0A395V718,gaba,Mono
A0A395V718,gaba,Tri
A0A395V718,glutamine,Di
A0A395V718,glutamine,Mono
A0A395V718,glutamine,Tri
A0A395V718,glyglycine,Di
A0A395V718,glyglycine,Mono
A0A395V718,glyglycine,Tri
A0A395V718,histidine,Di
A0A395V718,histidine,Mono
A0A395V718,histidine,Tri
A0A395V718,lysine,Di
A0A395V718,lysine,Mono
A0A395V718,lysine,Tri
A0A395V718,methionine,Di
A0A395V718,methionine,Mono
A0A395V718,methionine,Tri
A0A395V718,ornithine,Di
A0A395V718,ornithine,Mono
A0A395V718,ornithine,Tri
A0A395V718,phenylalanine,Di
A0A395V718,phenylalanine,Mono
A0A395V718,phenylalanine,Tri
A0A395V718,proline,Di
A0A395V718,proline,Mono
A0A395V718,proline,Tri
A0A395V718,putrescine,Di
A0A395V718,putrescine,Mono
A0A395V718,putrescine,Tri
A0A395V718,serine,Di
A0A395V718,serine,Mono
A0A395V718,serine,Tri
A0A395V718,serotonin,Di
A0A395V718,serotonin,Mono
A0A395V718,serotonin,Tri
A0A395V718,threonine,Di
A0A395V718,threonine,Mono
A0A395V718,threonine,Tri
A0A395V718,tryptamine,Di
A0A395V718,tryptamine,Mono
A0A395V718,tryptamine,Tri
A0A395V718,tyramine,Di
A0A395V718,tyramine,Mono
A0A395V718,tyramine,Tri
A0A395WCM1,"2,3_diaminopropionic acid",Di
A0A395WCM1,"2,3_diaminopropionic acid",Mono
A0A395WCM1,"2,3_diaminopropionic acid",Tri
A0A395WCM1,2_aminophenol,Di
A0A395WCM1,2_aminophenol,Mono
A0A395WCM1,2_aminophenol,Tri
A0A395WCM1,3_methoxytyramine,Di
A0A395WCM1,3_methoxytyramine,Mono
A0A395WCM1,3_methoxytyramine,Tri
A0A395WCM1,alanine,Di
A0A395WCM1,alanine,Mono
A0A395WCM1,alanine,Tri
A0A395WCM1,arginine,Di
A0A395WCM1,arginine,Mono
A0A395WCM1,arginine,Tri
A0A395WCM1,asparagine,Di
A0A395WCM1,asparagine,Mono
A0A395WCM1,asparagine,Tri
A0A395WCM1,cadaverine,Di
A0A395WCM1,cadaverine,Mono
A0A395WCM1,cadaverine,Tri
A0A395WCM1,citrulline,Di
A0A395WCM1,citrulline,Mono
A0A395WCM1,citrulline,Tri
A0A395WCM1,cystine,Di
A0A395WCM1,cystine,Mono
A0A395WCM1,cystine,Tri
A0A395WCM1,dopamine,Di
A0A395WCM1,dopamine,Mono
A0A395WCM1,dopamine,Tri
A0A395WCM1,gaba,Di
A0A395WCM1,gaba,Mono
A0A395WCM1,gaba,Tri
A0A395WCM1,glutamine,Di
A0A395WCM1,glutamine,Mono
A0A395WCM1,glutamine,Tri
A0A395WCM1,glyglycine,Di
A0A395WCM1,glyglycine,Mono
A0A395WCM1,glyglycine,Tri
A0A395WCM1,histidine,Di
A0A395WCM1,histidine,Mono
A0A395WCM1,histidine,Tri
A0A395WCM1,lysine,Di
A0A395WCM1,lysine,Mono
A0A395WCM1,lysine,Tri
A0A395WCM1,methionine,Di
A0A395WCM1,methionine,Mono
A0A395WCM1,methionine,Tri
A0A395WCM1,ornithine,Di
A0A395WCM1,ornithine,Mono
A0A395WCM1,ornithine,Tri
